visit_date,destinations,visitors,language,is_focus
2019-02-01,ajy,4.828551434569629,es,0
2019-06-01,ajz,5.8782365290412875,nl,0
2019-04-01,aka,72.42827151854443,en,0
2019-08-01,aix,4.618614415675298,en,0
2018-12-01,akb,2.309307207837649,fr,0
2019-02-01,akc,38.83834849545136,en,0
2019-09-01,akd,3.778866340097971,en,0
2019-03-01,aed,38.418474457662704,en,0
2019-07-01,aao,15.745276417074878,en,0
2019-10-01,ake,19.524142757172847,en,0
2019-06-01,akf,12.806158152554234,en,0
2018-10-01,akg,6.08817354793562,nl,0
2019-04-01,aey,4.198740377886634,nl,0
2019-01-01,adg,5.248425472358292,en,0
2019-01-01,aak,28.97130860741777,nl,0
2018-08-01,akh,2.729181245626312,fr,0
2019-01-01,ahw,10.286913925822253,en,0
2019-08-01,aki,6.08817354793562,en,0
2019-09-01,akj,0.2099370188943317,fr,0
2018-05-01,akk,0.2099370188943317,en,0
2019-04-01,akl,6.717984604618614,en,0
2019-06-01,aet,1.8894331700489853,nl,0
2018-05-01,akm,3.9888033589923024,en,0
2019-02-01,akn,5.038488453463961,en,0
2019-06-01,ako,5.038488453463961,en,0
2018-07-01,abd,6.08817354793562,es,0
2018-09-01,akp,7.137858642407278,en,0
2019-03-01,akq,1.2596221133659902,en,0
2018-11-01,akr,5.248425472358292,en,0
2018-10-01,abh,4.198740377886634,de,0
2018-08-01,abn,1.8894331700489853,fr,0
2018-05-01,aks,3.9888033589923024,nl,0
2018-12-01,akt,0.6298110566829951,en,0
2019-04-01,agc,6.717984604618614,de,0
2018-06-01,aku,2.309307207837649,en,0
2019-06-01,akv,7.137858642407278,en,0
2019-10-01,akw,1.2596221133659902,nl,0
2019-08-01,aek,8.397480755773268,nl,0
2018-08-01,akx,4.618614415675298,fr,0
2019-05-01,aky,0.0,en,0
2019-05-01,akz,0.0,fr,0
2019-10-01,ala,0.4198740377886634,en,0
2018-12-01,alb,0.2099370188943317,en,0
2018-09-01,alc,0.0,es,0
2019-10-01,ahw,10.076976906927921,en,0
2018-10-01,ald,0.8397480755773268,nl,0
2018-12-01,adr,0.0,de,0
2019-10-01,abu,2.309307207837649,fr,0
2019-03-01,ale,3.9888033589923024,en,0
2018-12-01,alf,0.0,en,0
2018-05-01,alg,0.6298110566829951,en,0
2019-05-01,alh,0.6298110566829951,fr,0
2019-09-01,ali,0.2099370188943317,de,0
2018-08-01,alj,1.0496850944716585,en,0
2019-03-01,alk,3.5689293212036386,fr,0
2018-09-01,alh,1.0496850944716585,fr,0
2019-04-01,all,5.038488453463961,en,0
2019-02-01,alm,6.298110566829951,nl,0
2019-03-01,aln,1.2596221133659902,en,0
2019-10-01,alo,6.717984604618614,fr,0
2019-06-01,alp,1.0496850944716585,en,0
2019-10-01,alq,1.2596221133659902,en,0
2018-07-01,alr,2.729181245626312,de,0
2019-08-01,als,2.309307207837649,en,0
2018-05-01,alt,0.6298110566829951,en,0
2018-07-01,aby,0.6298110566829951,fr,0
2019-10-01,alu,0.8397480755773268,en,0
2018-11-01,alv,0.0,de,0
2019-07-01,alw,7.137858642407278,en,0
2019-05-01,als,2.309307207837649,en,0
2018-12-01,alx,0.0,en,0
2019-08-01,aly,2.5192442267319803,de,0
2018-08-01,alz,0.4198740377886634,es,0
2018-07-01,ama,2.0993701889433174,en,0
2019-08-01,amb,0.8397480755773268,en,0
2019-08-01,amc,0.0,de,0
2019-04-01,amd,3.1490552834149756,en,0
2018-07-01,aeh,2.309307207837649,es,0
2019-10-01,aje,6.717984604618614,en,0
2018-07-01,ame,5.038488453463961,nl,0
2019-09-01,amf,4.408677396780966,es,0
2019-10-01,amg,0.6298110566829951,nl,0
2019-03-01,amh,6.927921623512946,en,0
2018-11-01,ami,0.0,en,0
2019-08-01,amj,9.237228831350595,en,0
2019-03-01,ajn,5.668299510146956,es,0
2019-06-01,amk,0.2099370188943317,es,0
2018-05-01,abu,2.939118264520644,nl,0
2018-09-01,ait,3.5689293212036386,de,0
2019-09-01,aml,0.4198740377886634,fr,0
2019-02-01,amm,0.6298110566829951,en,0
2019-10-01,amn,3.9888033589923024,en,0
2019-03-01,amo,1.0496850944716585,en,0
2019-10-01,amp,6.927921623512946,en,0
2019-04-01,aci,2.5192442267319803,de,0
2018-11-01,aiw,2.5192442267319803,nl,0
2019-05-01,amq,0.2099370188943317,fr,0
2019-02-01,amr,0.6298110566829951,en,0
2019-10-01,ams,3.9888033589923024,nl,0
2019-07-01,aju,3.9888033589923024,de,0
2019-06-01,aet,1.6794961511546536,es,0
2018-10-01,amt,0.0,fr,0
2018-07-01,ajf,0.6298110566829951,es,0
2018-05-01,amu,2.5192442267319803,en,0
2018-09-01,amv,7.3477956613016095,de,0
2019-06-01,aam,5.038488453463961,fr,0
2018-12-01,amw,8.397480755773268,en,0
2019-06-01,amx,0.0,de,0
2019-08-01,amy,11.756473058082575,en,0
2019-07-01,aar,26.45206438068579,en,0
2018-10-01,amz,21.2036389083275,en,0
2018-08-01,ana,6.298110566829951,en,0
2018-09-01,anb,2.309307207837649,en,0
2018-09-01,adk,62.98110566829951,de,0
2018-06-01,anc,94.47165850244926,en,0
2019-08-01,and,0.8397480755773268,fr,0
2019-04-01,ane,0.6298110566829951,en,0
2018-06-01,acn,23.932820153953813,en,0
2019-05-01,anf,16.585024492652202,en,0
2018-12-01,ang,2.0993701889433174,de,0
2018-12-01,aav,51.01469559132261,en,0
2019-02-01,aat,42.82715185444367,en,0
2019-08-01,alm,45.13645906228132,en,0
2019-08-01,anh,2.729181245626312,en,0
2019-01-01,ani,0.0,de,0
2019-10-01,anj,11.12666200139958,en,0
2018-12-01,aay,57.102869139258225,en,0
2018-05-01,ank,6.08817354793562,en,0
2019-08-01,ajs,8.6074177746676,fr,0
2019-10-01,anl,1.8894331700489853,en,0
2018-06-01,adi,4.198740377886634,es,0
2018-11-01,ajr,16.585024492652202,en,0
2019-04-01,aet,21.41357592722183,en,0
2019-08-01,anf,11.12666200139958,en,0
2019-08-01,anm,86.28411476557032,en,0
2019-06-01,ajq,27.081875437368787,en,0
2019-02-01,alm,82.08537438768369,en,0
2019-03-01,aas,1.2596221133659902,de,0
2018-07-01,ann,13.435969209237228,en,0
2019-03-01,aci,10.286913925822253,en,0
2018-09-01,ano,2.309307207837649,en,0
2019-09-01,anp,0.4198740377886634,de,0
2018-08-01,anq,0.4198740377886634,de,0
2019-06-01,abg,31.910426871938416,de,0
2019-04-01,aep,75.5773268019594,en,0
2019-02-01,anr,0.0,es,0
2019-01-01,ans,3.1490552834149756,de,0
2019-06-01,all,10.706787963610916,fr,0
2019-05-01,aak,77.25682295311405,en,1
2019-01-01,adi,19.314205738278513,de,0
2019-04-01,aik,4.198740377886634,es,0
2019-06-01,anc,27.711686494051783,en,0
2019-04-01,ant,1.0496850944716585,en,0
2018-07-01,afd,7.137858642407278,en,0
2019-09-01,ael,2.309307207837649,de,0
2018-08-01,anu,0.0,nl,0
2019-06-01,anv,3.358992302309307,en,0
2018-07-01,anw,24.562631210636805,es,0
2018-11-01,anx,0.6298110566829951,en,0
2019-10-01,ain,7.977606717984605,en,0
2018-07-01,adz,5.038488453463961,de,0
2019-03-01,any,0.2099370188943317,nl,0
2019-01-01,acm,6.508047585724283,nl,0
2019-07-01,adi,10.286913925822253,de,0
2018-06-01,anz,2.0993701889433174,de,0
2018-11-01,akf,13.226032190342897,en,0
2019-06-01,aoa,20.573827851644506,fr,0
2018-08-01,aob,0.4198740377886634,de,0
2018-09-01,aak,44.92652204338698,en,1
2018-08-01,aoc,1.2596221133659902,en,0
2018-12-01,aek,2.939118264520644,nl,0
2018-12-01,acr,56.05318404478656,en,0
2018-10-01,aak,18.89433170048985,nl,0
2018-06-01,aod,35.47935619314206,en,0
2019-08-01,aoe,11.336599020293912,en,0
2018-09-01,aml,3.9888033589923024,en,0
2019-01-01,aof,0.8397480755773268,fr,0
2018-08-01,agl,13.435969209237228,de,0
2018-05-01,aog,0.2099370188943317,en,0
2019-04-01,aoh,6.508047585724283,en,0
2019-10-01,aac,31.910426871938416,en,0
2019-05-01,aoi,6.508047585724283,en,0
2018-05-01,aap,0.2099370188943317,fr,0
2018-10-01,aoj,7.557732680195941,en,0
2018-05-01,aok,1.4695591322603219,en,0
2018-12-01,aol,0.0,de,0
2019-08-01,aom,19.104268719384184,de,0
2019-04-01,aaj,44.29671098670399,en,0
2018-09-01,ajn,36.529041287613715,en,0
2019-04-01,aon,1.6794961511546536,en,0
2019-04-01,aoo,0.2099370188943317,en,0
2019-05-01,aop,6.08817354793562,en,0
2019-02-01,alo,26.871938418474457,de,0
2018-09-01,abt,22.043386983904828,en,0
2019-04-01,aoq,1.8894331700489853,en,0
2018-08-01,abd,9.447165850244927,fr,0
2019-08-01,aor,7.557732680195941,es,0
2019-10-01,aos,2.5192442267319803,en,0
2019-08-01,aoi,5.4583624912526245,en,0
2019-01-01,agj,1.4695591322603219,fr,0
2018-07-01,aot,2.309307207837649,en,0
2019-09-01,akg,19.524142757172847,de,0
2018-09-01,acm,6.298110566829951,es,0
2018-07-01,anr,15.115465360391882,en,0
2018-08-01,aou,0.6298110566829951,nl,0
2019-01-01,afo,0.2099370188943317,fr,0
2019-06-01,aey,7.557732680195941,de,0
2018-06-01,ajh,1.2596221133659902,de,0
2019-04-01,alk,4.198740377886634,fr,0
2019-06-01,aov,2.0993701889433174,es,0
2019-02-01,aow,9.447165850244927,en,0
2019-02-01,aet,9.027291812456264,de,0
2018-05-01,aox,0.4198740377886634,de,0
2019-09-01,alo,5.248425472358292,fr,0
2019-01-01,ams,27.081875437368787,en,0
2019-04-01,akq,3.358992302309307,en,0
2019-07-01,aoy,0.6298110566829951,de,0
2019-08-01,aoz,7.767669699090273,de,0
2019-03-01,apa,4.198740377886634,en,0
2019-02-01,agl,21.833449965010495,de,0
2018-05-01,ajf,6.08817354793562,en,0
2019-08-01,akl,1.6794961511546536,es,0
2018-08-01,apb,5.038488453463961,en,0
2019-10-01,abi,12.176347095871238,es,0
2019-06-01,apc,2.309307207837649,en,0
2019-05-01,afs,6.717984604618614,es,0
2018-08-01,anr,13.855843247025891,en,0
2019-09-01,apd,5.4583624912526245,en,0
2019-10-01,apa,2.5192442267319803,nl,0
2018-11-01,ape,6.717984604618614,en,0
2018-08-01,apf,3.358992302309307,en,0
2018-07-01,apg,0.2099370188943317,en,0
2019-10-01,afz,1.6794961511546536,en,0
2019-07-01,aph,2.309307207837649,en,0
2018-05-01,api,3.5689293212036386,en,0
2018-10-01,aeu,16.16515045486354,en,0
2019-01-01,aai,14.485654303708888,en,0
2018-09-01,apj,0.6298110566829951,en,0
2019-10-01,apk,1.2596221133659902,en,0
2019-06-01,aoz,14.485654303708888,en,0
2019-07-01,acs,11.336599020293912,en,0
2019-02-01,apl,2.729181245626312,fr,0
2019-03-01,amw,5.8782365290412875,en,0
2019-08-01,apm,3.9888033589923024,en,0
2019-05-01,aoe,11.12666200139958,en,0
2018-11-01,all,12.386284114765571,fr,0
2018-12-01,acr,7.977606717984605,de,0
2018-06-01,apn,0.4198740377886634,en,0
2019-08-01,alr,5.248425472358292,en,0
2019-09-01,apo,7.557732680195941,en,0
2019-02-01,app,0.2099370188943317,en,0
2018-07-01,agu,7.3477956613016095,de,0
2019-02-01,afy,0.2099370188943317,es,0
2018-11-01,apq,0.2099370188943317,es,0
2019-09-01,apr,0.0,fr,0
2019-05-01,aag,17.2148355493352,en,0
2018-10-01,acs,13.855843247025891,en,0
2018-11-01,aka,35.47935619314206,en,0
2018-06-01,aps,1.6794961511546536,en,0
2018-09-01,afn,0.0,fr,0
2018-08-01,adm,10.916724982505249,en,0
2019-06-01,apt,0.6298110566829951,en,0
2019-04-01,abd,6.08817354793562,fr,0
2019-08-01,anw,27.711686494051783,en,0
2018-05-01,apu,1.4695591322603219,en,0
2018-07-01,adm,16.37508747375787,en,0
2018-05-01,apv,5.8782365290412875,fr,0
2018-07-01,apw,1.0496850944716585,fr,0
2019-09-01,akp,13.435969209237228,en,0
2018-11-01,apx,0.8397480755773268,de,0
2019-01-01,aeu,12.386284114765571,en,0
2019-02-01,apy,3.358992302309307,es,0
2019-04-01,acm,8.187543736878936,fr,0
2018-08-01,ajg,7.557732680195941,en,0
2019-06-01,apz,0.4198740377886634,nl,0
2019-04-01,aqa,3.358992302309307,en,0
2019-07-01,afj,5.248425472358292,en,0
2019-06-01,aqb,0.0,nl,0
2019-04-01,aaf,14.485654303708888,de,0
2019-04-01,ajq,5.248425472358292,fr,0
2018-10-01,ams,17.84464660601819,en,0
2019-05-01,aqc,0.8397480755773268,fr,0
2019-03-01,aqd,0.0,de,0
2018-07-01,aqe,0.6298110566829951,de,0
2019-06-01,aea,2.0993701889433174,fr,0
2018-10-01,ajx,18.264520643806858,en,0
2018-08-01,acy,1.8894331700489853,en,0
2018-07-01,aqf,3.9888033589923024,en,0
2018-05-01,anx,2.0993701889433174,en,0
2019-03-01,aqg,1.2596221133659902,en,0
2018-05-01,aqh,3.5689293212036386,en,0
2019-03-01,aqi,8.6074177746676,en,0
2018-09-01,aan,5.668299510146956,en,0
2019-05-01,aml,1.0496850944716585,en,0
2019-10-01,add,15.745276417074878,en,0
2018-09-01,aff,1.4695591322603219,nl,0
2019-01-01,aqj,14.485654303708888,en,0
2018-06-01,aha,1.6794961511546536,en,0
2018-06-01,aqk,12.596221133659903,en,0
2019-01-01,ahj,2.729181245626312,en,0
2018-07-01,abu,11.336599020293912,en,0
2019-10-01,alg,2.5192442267319803,de,0
